day,program,semester,period,time_start,time_end,lab_name,lab_block_length,prev_is_lab,next_is_lab,lab_occupied,week
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,9
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,9
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,9
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,9
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,9
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,9
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,9
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,9
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,9
Monday,,,1,08:30,09:20,Test Lab,0,0,0,1,10
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,10
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,10
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,10
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,10
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,10
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,10
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,10
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,10
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,10
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,10
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,10
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,10
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,10
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,10
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,0,10
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,10
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,10
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,10
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,10
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,10
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,10
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,10
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,10
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,10
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,10
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,10
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,10
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,10
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,10
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,10
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,10
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,0,10
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,10
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,10
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,0,10
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,10
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,10
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,10
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,10
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,11
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,11
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,11
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,11
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,11
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,11
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,11
Monday,,,8,16:20,17:10,Test Lab,0,0,0,1,11
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,11
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,11
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,11
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,11
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,11
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,11
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,11
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,11
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,11
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,11
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,11
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,11
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,11
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,11
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,0,11
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,11
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,11
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,11
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,11
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,11
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,11
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,11
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,11
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,11
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,11
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,11
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,11
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,11
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,11
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,11
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,11
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,0,11
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,12
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,12
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,12
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,12
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,12
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,12
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,12
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,12
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,12
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,0,12
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,12
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,12
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,12
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,12
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,12
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,12
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,12
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,12
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,12
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,12
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,12
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,12
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,12
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,12
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,12
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,12
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,0,12
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,12
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,12
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,12
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,0,12
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,12
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,12
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,12
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,12
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,12
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,12
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,12
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,12
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,12
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,13
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,13
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,13
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,13
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,13
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,13
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,13
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,13
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,13
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,13
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,13
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,13
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,13
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,13
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,13
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,0,13
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,13
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,13
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,13
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,13
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,13
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,13
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,13
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,13
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,13
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,13
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,13
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,13
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,13
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,13
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,13
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,13
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,13
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,13
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,13
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,13
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,13
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,13
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,13
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,13
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,14
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,14
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,14
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,14
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,14
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,14
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,14
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,14
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,14
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,14
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,14
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,14
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,0,14
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,0,14
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,14
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,14
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,14
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,14
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,14
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,14
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,14
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,14
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,14
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,14
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,14
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,14
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,14
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,14
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,14
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,14
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,14
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,14
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,14
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,14
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,14
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,14
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,14
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,14
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,14
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,14
Monday,,,1,08:30,09:20,Test Lab,0,0,0,1,15
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,15
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,0,15
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,15
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,15
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,15
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,15
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,15
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,15
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,15
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,15
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,15
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,15
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,15
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,15
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,15
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,15
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,15
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,15
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,15
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,15
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,0,15
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,15
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,15
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,15
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,15
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,15
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,15
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,15
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,15
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,15
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,15
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,15
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,15
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,15
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,15
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,15
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,15
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,15
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,15
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,16
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,16
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,16
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,16
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,16
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,16
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,16
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,16
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,16
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,16
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,0,16
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,16
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,16
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,16
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,16
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,0,16
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,16
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,16
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,16
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,16
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,16
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,16
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,16
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,16
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,16
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,16
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,0,16
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,16
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,16
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,16
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,16
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,16
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,16
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,16
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,16
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,16
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,16
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,0,16
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,16
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,16
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,17
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,17
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,17
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,17
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,17
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,17
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,17
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,17
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,17
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,17
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,17
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,17
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,17
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,17
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,17
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,17
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,17
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,17
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,17
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,17
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,17
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,17
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,17
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,17
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,17
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,17
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,17
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,17
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,17
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,17
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,17
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,17
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,17
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,17
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,17
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,17
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,17
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,17
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,17
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,0,17
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,18
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,18
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,18
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,18
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,18
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,18
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,18
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,18
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,18
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,18
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,18
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,18
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,18
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,18
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,18
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,18
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,18
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,0,18
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,18
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,18
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,18
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,18
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,18
